stationName,Month,Monthly_Mean_GWL,Monthly_Mean_Temp,Monthly_Total_Rain,Monthly_Total_Evap,Monthly_Mean_Pressure,Monthly_Mean_Dewpoint
Chillasaroda Pz,2023-03-31,,295.37017822265625,0.8315404653549194,-1.0382277965545654,98723.6796875,286.8171081542969
Chillasaroda Pz,2023-04-30,,299.9166564941406,0.254257321357727,-1.1376667022705078,98352.578125,283.5895080566406
Chillasaroda Pz,2023-05-31,,302.4510803222656,1.0772231817245483,-1.469673991203308,98070.734375,288.1329345703125
Chillasaroda Pz,2023-06-30,,304.4998779296875,1.3106341361999512,-1.0429006814956665,97609.375,293.8041687011719
Chillasaroda Pz,2023-07-31,,302.1528625488281,3.515881061553955,-1.736478567123413,97590.4921875,298.7929077148437
Chillasaroda Pz,2023-08-31,,302.80694580078125,0.7649244070053101,-2.288940906524658,97637.4921875,297.1780700683594
Chillasaroda Pz,2023-09-30,,301.7679138183594,1.1460646390914917,-1.95954430103302,97933.609375,296.4861145019531
Chillasaroda Pz,2023-10-31,,298.5460510253906,0.0784531533718109,-1.4019811153411863,98622.9765625,288.826416015625
Chillasaroda Pz,2023-11-30,,294.0545349121094,0.0985658466815948,-0.4970917701721191,99030.5546875,286.93731689453125
Chillasaroda Pz,2023-12-31,,288.8900756835937,0.0158868115395307,-0.3035348653793335,99182.6875,283.1111755371094
Coronation Pillar,2020-01-31,,286.0355834960937,0.9883995652198792,-0.7676053047180176,99192.625,282.1769104003906
Coronation Pillar,2020-02-29,,289.0957336425781,1.371781349182129,-0.9592546224594116,99153.4609375,283.2362060546875
Coronation Pillar,2020-03-31,,292.8558044433594,1.195881724357605,-1.6828209161758425,98787.7734375,287.39801025390625
Coronation Pillar,2020-04-30,,299.66973876953125,0.2648019790649414,-1.0548433065414429,98472.3984375,287.14801025390625
Coronation Pillar,2020-05-31,,303.7074584960937,0.5936616063117981,-0.8216840028762817,97987.5078125,288.81658935546875
Coronation Pillar,2020-06-30,,305.0036315917969,0.3667439520359039,-1.1144840717315674,97601.2421875,295.7385559082031
Coronation Pillar,2020-07-31,,303.4755859375,1.4867507219314575,-1.5994737148284912,97554.7109375,298.1318054199219
Coronation Pillar,2020-08-31,,301.9590759277344,2.149121761322021,-1.6864583492279053,97527.3984375,298.5151672363281
Coronation Pillar,2020-09-30,,302.6034851074219,0.5915157198905945,-1.730422854423523,97912.421875,296.1079406738281
Coronation Pillar,2020-10-31,,298.8642272949219,0.0002971224603243,-0.579539954662323,98388.75,286.9241027832031
Coronation Pillar,2020-11-30,,291.9438171386719,0.2434059977531433,-0.4463830590248108,99133.390625,283.2230834960937
Coronation Pillar,2020-12-31,,287.9912109375,0.0289419144392013,-0.2329161465167999,99143.546875,281.2703857421875
Coronation Pillar,2021-01-31,,286.701416015625,0.5015720725059509,-0.6195178031921387,99060.5078125,282.2074279785156
Coronation Pillar,2021-02-28,,291.4557189941406,0.0920174717903137,-0.3743031024932861,98965.1796875,284.1537475585937
Coronation Pillar,2021-03-31,,297.1924133300781,0.0898617655038833,-0.3225087523460388,98590.96875,284.6186218261719
Coronation Pillar,2021-04-30,,301.472412109375,0.0760258734226226,-0.285812646150589,98365.71875,279.52667236328125
Coronation Pillar,2021-05-31,,302.7722473144531,1.0045136213302612,-1.1521387100219729,97970.734375,290.1488037109375
Coronation Pillar,2021-06-30,,305.2575378417969,0.4081459641456604,-0.8750144243240356,97583.4921875,294.42852783203125
Coronation Pillar,2021-07-31,,304.1956787109375,3.501626968383789,-0.9876117706298828,97474.0234375,297.07232666015625
Coronation Pillar,2021-08-31,,302.3812866210937,1.3520119190216064,-2.1181881427764893,97723.859375,297.5815124511719
Coronation Pillar,2021-09-30,,300.6124572753906,2.733229160308838,-1.6374794244766235,98050.703125,297.62225341796875
Coronation Pillar,2021-10-31,,297.7619323730469,0.9489595293998718,-1.7060060501098633,98461.25,291.8819580078125
Coronation Pillar,2021-11-30,,292.2085876464844,0.0010886577656492,-0.8178073763847351,98901.078125,285.003662109375
Coronation Pillar,2021-12-31,,287.7528991699219,0.140727549791336,-0.4471908211708069,99310.6875,282.0108337402344
Coronation Pillar,2022-01-31,,285.88671875,0.970783233642578,-0.744443416595459,99099.5234375,282.5508117675781
Coronation Pillar,2022-02-28,,288.7010803222656,0.5636651515960693,-1.091524600982666,98835.1640625,283.3939819335937
Coronation Pillar,2022-03-31,,297.3746337890625,0.0499756783246994,-0.8108973503112793,98500.7109375,286.6304931640625
Coronation Pillar,2022-04-30,,303.88836669921875,0.0181925408542156,-0.4883503019809723,98073.234375,282.0605773925781
Coronation Pillar,2022-05-31,,305.35845947265625,0.3715637028217315,-0.7926461696624756,97634.6640625,291.1157531738281
Coronation Pillar,2022-06-30,,306.5273742675781,1.0253208875656128,-0.4961551129817962,97501.8203125,290.6199645996094
Coronation Pillar,2022-07-31,,302.5647277832031,2.434093475341797,-1.96053147315979,97651.96875,298.5749816894531
Coronation Pillar,2022-08-31,,301.864990234375,1.2601429224014282,-1.9148170948028564,97725.09375,297.6288757324219
Coronation Pillar,2022-09-30,,301.3875732421875,2.3339266777038574,-1.393475890159607,98015.640625,296.3078918457031
Coronation Pillar,2022-10-31,,296.8815612792969,1.7134912014007568,-1.5389206409454346,98649.4609375,291.7415771484375
Coronation Pillar,2022-11-30,,293.12127685546875,0.0388752184808254,-0.796890139579773,98963.96875,285.8581237792969
Coronation Pillar,2022-12-31,,288.0966796875,0.0010720986174419,-0.3929117321968078,99057.6953125,281.78924560546875
Coronation Pillar,2023-01-31,,285.7171936035156,0.3795942068099975,-0.4745436310768127,99265.3359375,281.3632507324219
Coronation Pillar,2023-02-28,,291.7828674316406,0.0097607066854834,-0.558945894241333,98921.7578125,283.2201538085937
Coronation Pillar,2023-03-31,,295.2396545410156,0.8003767132759094,-0.9367085695266724,98782.8359375,287.1259155273437
Coronation Pillar,2023-04-30,,299.7624816894531,0.2291341722011566,-0.8708103895187378,98410.7578125,283.9438781738281
Coronation Pillar,2023-05-31,,302.34332275390625,1.0073542594909668,-1.3223530054092407,98126.484375,288.4158630371094
Coronation Pillar,2023-06-30,,304.45489501953125,1.19827139377594,-0.9280131459236144,97663.890625,293.9679260253906
Coronation Pillar,2023-07-31,,302.1797790527344,3.244646549224853,-1.7380231618881226,97643.203125,298.8924865722656
Coronation Pillar,2023-08-31,25.4095,302.9610290527344,0.6413880586624146,-2.0371198654174805,97687.203125,297.2557067871094
Coronation Pillar,2023-09-30,10.596674846625769,302.03192138671875,1.0410487651824951,-1.624871015548706,97988.0703125,296.4408569335937
Coronation Pillar,2023-10-31,2.634849557522124,298.8325500488281,0.0623622089624404,-0.8628090620040894,98679.4609375,288.7038269042969
Coronation Pillar,2023-11-30,2.6113669724770645,294.1792907714844,0.1239304393529892,-0.3527868390083313,99089.640625,286.9524230957031
Coronation Pillar,2023-12-31,2.737008474576271,288.8216552734375,0.0102737620472908,-0.2796562314033508,99243.7421875,283.22564697265625
Daryapur Khurd,2020-01-31,3.56,286.2183837890625,0.8145248293876648,-0.7109546661376953,99283.078125,281.86163330078125
Daryapur Khurd,2020-02-29,,289.4864196777344,0.7260305881500244,-0.950510323047638,99239.3984375,282.4891662597656
Daryapur Khurd,2020-03-31,,293.2998962402344,1.4039591550827026,-1.4891881942749023,98867.9375,286.7926940917969
Daryapur Khurd,2020-04-30,,300.4385070800781,0.260312020778656,-1.0865671634674072,98546.734375,286.2532043457031
Daryapur Khurd,2020-05-31,,304.71173095703125,0.5124375820159912,-0.9150217175483704,98053.8046875,287.4340209960937
Daryapur Khurd,2020-06-30,,305.9489440917969,0.4539233744144439,-1.0466548204421997,97665.953125,294.8130187988281
Daryapur Khurd,2020-07-31,,304.3238830566406,1.3662798404693604,-1.3051838874816897,97621.3984375,297.676025390625
Daryapur Khurd,2020-08-31,1.63,302.4436950683594,1.6337971687316897,-1.518465876579285,97592.0625,298.2200927734375
Daryapur Khurd,2020-09-30,,303.3543701171875,0.624968409538269,-1.646886706352234,97989.15625,295.0699157714844
Daryapur Khurd,2020-10-31,,299.83380126953125,0.0002169690851587,-0.5654991865158081,98468.8359375,284.4986877441406
Daryapur Khurd,2020-11-30,2.87,292.58026123046875,0.2635653614997864,-0.3197198212146759,99219.859375,282.08563232421875
Daryapur Khurd,2020-12-31,,288.4687805175781,0.0231861174106597,-0.212177887558937,99234.171875,280.49713134765625
Daryapur Khurd,2021-01-31,3.38,286.935302734375,0.5383749008178711,-0.5443551540374756,99149.484375,281.7870483398437
Daryapur Khurd,2021-02-28,,292.0712890625,0.0268191788345575,-0.3654229640960693,99049.2890625,282.8759155273437
Daryapur Khurd,2021-03-31,,298.1505432128906,0.1507017016410827,-0.3307356536388397,98672.4375,283.4594116210937
Daryapur Khurd,2021-04-30,,302.0206604003906,0.0229156017303466,-0.1375647336244583,98449.5546875,278.4571533203125
Daryapur Khurd,2021-05-31,,303.7085266113281,0.9706742763519288,-0.85678631067276,98035.046875,288.9747619628906
Daryapur Khurd,2021-06-30,,306.32525634765625,0.2504999935626983,-0.6798732876777649,97650.203125,293.5032043457031
Daryapur Khurd,2021-07-31,,304.87945556640625,2.2253806591033936,-0.7958375215530396,97542.890625,296.64373779296875
Daryapur Khurd,2021-08-31,,302.9246826171875,1.3810670375823977,-1.9437074661254885,97798.90625,296.9335632324219
Daryapur Khurd,2021-09-30,,300.8822021484375,2.4697232246398926,-1.498774528503418,98115.9921875,297.4319152832031
Daryapur Khurd,2021-10-31,,298.32879638671875,0.6907933354377747,-1.5396432876586914,98544.796875,290.7743530273437
Daryapur Khurd,2021-11-30,,292.9894714355469,0.0003801894490607,-0.8158809542655945,98982.578125,284.0766906738281
Daryapur Khurd,2021-12-31,,288.0587158203125,0.1565199941396713,-0.4458517134189605,99397.546875,281.384521484375
Daryapur Khurd,2022-01-31,,286.08203125,0.912418246269226,-0.6970975399017334,99186.2265625,282.2178649902344
Daryapur Khurd,2022-02-28,,289.26824951171875,0.2498878538608551,-1.0314743518829346,98914.640625,282.69268798828125
Daryapur Khurd,2022-03-31,,298.3175048828125,0.011093103326857,-0.9033795595169068,98584.625,285.02716064453125
Daryapur Khurd,2022-04-30,,304.9950866699219,0.0236471854150295,-0.4793312847614288,98153.1328125,279.00830078125
Daryapur Khurd,2022-05-31,,306.8965759277344,0.1227268874645233,-0.3869886994361877,97689.078125,288.2444763183594
Daryapur Khurd,2022-06-30,,307.47381591796875,0.8980392813682556,-0.4150887727737427,97578.8203125,289.29571533203125
Daryapur Khurd,2022-07-31,,302.9334411621094,2.9058609008789062,-1.7294336557388306,97717.6328125,298.35614013671875
Daryapur Khurd,2022-08-31,,302.1400451660156,1.1336781978607178,-1.840380311012268,97797.9765625,297.16766357421875
Daryapur Khurd,2022-09-30,,301.8512268066406,1.831026554107666,-1.4980199337005615,98068.421875,295.7807922363281
Daryapur Khurd,2022-10-31,,297.27178955078125,1.303004264831543,-1.4348981380462646,98708.109375,290.8837280273437
Daryapur Khurd,2022-11-30,,293.5578918457031,0.0858589112758636,-0.9064110517501832,99029.0703125,284.9423828125
Daryapur Khurd,2022-12-31,,288.4154052734375,0.0004720139841083,-0.4993322491645813,99132.171875,281.1597900390625
Daryapur Khurd,2023-01-31,,285.81329345703125,0.2156363278627395,-0.434972196817398,99333.5703125,280.75146484375
Daryapur Khurd,2023-02-28,,292.3458557128906,0.0220579653978347,-0.6886982321739197,98989.53125,282.1653747558594
Daryapur Khurd,2023-03-31,,295.8628234863281,0.9739711284637452,-0.9133023619651794,98840.5625,286.4000244140625
Daryapur Khurd,2023-04-30,,300.3838195800781,0.2458347380161285,-1.0210609436035156,98468.6015625,283.0546875
Daryapur Khurd,2023-05-31,,302.9150695800781,1.2123782634735107,-1.293338418006897,98183.4765625,287.5465087890625
Daryapur Khurd,2023-06-30,,304.76416015625,1.0341492891311646,-1.0607843399047852,97726.109375,293.7635192871094
Daryapur Khurd,2023-07-31,,302.6660461425781,3.337425708770752,-1.5558685064315796,97690.078125,298.6822509765625
Daryapur Khurd,2023-08-31,,303.4941711425781,0.4628202021121979,-1.933059930801392,97753.03125,296.4061584472656
Daryapur Khurd,2023-09-30,,302.53955078125,0.98234760761261,-1.514670968055725,98041.7578125,295.6459350585937
Daryapur Khurd,2023-10-31,,299.2756042480469,0.1132058799266815,-0.9314947128295898,98742.8671875,287.6932678222656
Daryapur Khurd,2023-11-30,,294.4559326171875,0.0811559483408927,-0.3176776170730591,99150.140625,286.336669921875
Daryapur Khurd,2023-12-31,,289.1479797363281,0.0143854804337024,-0.2292673587799072,99311.4609375,282.7996826171875
Daryapur Khurd_1,2020-01-31,,286.2183837890625,0.8145248293876648,-0.7109546661376953,99283.078125,281.86163330078125
Daryapur Khurd_1,2020-02-29,,289.4864196777344,0.7260305881500244,-0.950510323047638,99239.3984375,282.4891662597656
Daryapur Khurd_1,2020-03-31,,293.2998962402344,1.4039591550827026,-1.4891881942749023,98867.9375,286.7926940917969
Daryapur Khurd_1,2020-04-30,,300.4385070800781,0.260312020778656,-1.0865671634674072,98546.734375,286.2532043457031
Daryapur Khurd_1,2020-05-31,,304.71173095703125,0.5124375820159912,-0.9150217175483704,98053.8046875,287.4340209960937
Daryapur Khurd_1,2020-06-30,,305.9489440917969,0.4539233744144439,-1.0466548204421997,97665.953125,294.8130187988281
Daryapur Khurd_1,2020-07-31,,304.3238830566406,1.3662798404693604,-1.3051838874816897,97621.3984375,297.676025390625
Daryapur Khurd_1,2020-08-31,,302.4436950683594,1.6337971687316897,-1.518465876579285,97592.0625,298.2200927734375
Daryapur Khurd_1,2020-09-30,,303.3543701171875,0.624968409538269,-1.646886706352234,97989.15625,295.0699157714844
Daryapur Khurd_1,2020-10-31,,299.83380126953125,0.0002169690851587,-0.5654991865158081,98468.8359375,284.4986877441406
Daryapur Khurd_1,2020-11-30,,292.58026123046875,0.2635653614997864,-0.3197198212146759,99219.859375,282.08563232421875
Daryapur Khurd_1,2020-12-31,,288.4687805175781,0.0231861174106597,-0.212177887558937,99234.171875,280.49713134765625
Daryapur Khurd_1,2021-01-31,,286.935302734375,0.5383749008178711,-0.5443551540374756,99149.484375,281.7870483398437
Daryapur Khurd_1,2021-02-28,,292.0712890625,0.0268191788345575,-0.3654229640960693,99049.2890625,282.8759155273437
Daryapur Khurd_1,2021-03-31,,298.1505432128906,0.1507017016410827,-0.3307356536388397,98672.4375,283.4594116210937
Daryapur Khurd_1,2021-04-30,,302.0206604003906,0.0229156017303466,-0.1375647336244583,98449.5546875,278.4571533203125
Daryapur Khurd_1,2021-05-31,,303.7085266113281,0.9706742763519288,-0.85678631067276,98035.046875,288.9747619628906
Daryapur Khurd_1,2021-06-30,,306.32525634765625,0.2504999935626983,-0.6798732876777649,97650.203125,293.5032043457031
Daryapur Khurd_1,2021-07-31,,304.87945556640625,2.2253806591033936,-0.7958375215530396,97542.890625,296.64373779296875
Daryapur Khurd_1,2021-08-31,,302.9246826171875,1.3810670375823977,-1.9437074661254885,97798.90625,296.9335632324219
Daryapur Khurd_1,2021-09-30,,300.8822021484375,2.4697232246398926,-1.498774528503418,98115.9921875,297.4319152832031
Daryapur Khurd_1,2021-10-31,,298.32879638671875,0.6907933354377747,-1.5396432876586914,98544.796875,290.7743530273437
Daryapur Khurd_1,2021-11-30,,292.9894714355469,0.0003801894490607,-0.8158809542655945,98982.578125,284.0766906738281
Daryapur Khurd_1,2021-12-31,,288.0587158203125,0.1565199941396713,-0.4458517134189605,99397.546875,281.384521484375
Daryapur Khurd_1,2022-01-31,,286.08203125,0.912418246269226,-0.6970975399017334,99186.2265625,282.2178649902344
Daryapur Khurd_1,2022-02-28,,289.26824951171875,0.2498878538608551,-1.0314743518829346,98914.640625,282.69268798828125
Daryapur Khurd_1,2022-03-31,,298.3175048828125,0.011093103326857,-0.9033795595169068,98584.625,285.02716064453125
Daryapur Khurd_1,2022-04-30,,304.9950866699219,0.0236471854150295,-0.4793312847614288,98153.1328125,279.00830078125
Daryapur Khurd_1,2022-05-31,,306.8965759277344,0.1227268874645233,-0.3869886994361877,97689.078125,288.2444763183594
Daryapur Khurd_1,2022-06-30,,307.47381591796875,0.8980392813682556,-0.4150887727737427,97578.8203125,289.29571533203125
Daryapur Khurd_1,2022-07-31,,302.9334411621094,2.9058609008789062,-1.7294336557388306,97717.6328125,298.35614013671875
Daryapur Khurd_1,2022-08-31,,302.1400451660156,1.1336781978607178,-1.840380311012268,97797.9765625,297.16766357421875
Daryapur Khurd_1,2022-09-30,,301.8512268066406,1.831026554107666,-1.4980199337005615,98068.421875,295.7807922363281
Daryapur Khurd_1,2022-10-31,,297.27178955078125,1.303004264831543,-1.4348981380462646,98708.109375,290.8837280273437
Daryapur Khurd_1,2022-11-30,,293.5578918457031,0.0858589112758636,-0.9064110517501832,99029.0703125,284.9423828125
Daryapur Khurd_1,2022-12-31,,288.4154052734375,0.0004720139841083,-0.4993322491645813,99132.171875,281.1597900390625
Daryapur Khurd_1,2023-01-31,,285.81329345703125,0.2156363278627395,-0.434972196817398,99333.5703125,280.75146484375
Daryapur Khurd_1,2023-02-28,,292.3458557128906,0.0220579653978347,-0.6886982321739197,98989.53125,282.1653747558594
Daryapur Khurd_1,2023-03-31,,295.8628234863281,0.9739711284637452,-0.9133023619651794,98840.5625,286.4000244140625
Daryapur Khurd_1,2023-04-30,,300.3838195800781,0.2458347380161285,-1.0210609436035156,98468.6015625,283.0546875
Daryapur Khurd_1,2023-05-31,,302.9150695800781,1.2123782634735107,-1.293338418006897,98183.4765625,287.5465087890625
Daryapur Khurd_1,2023-06-30,,304.76416015625,1.0341492891311646,-1.0607843399047852,97726.109375,293.7635192871094
Daryapur Khurd_1,2023-07-31,,302.6660461425781,3.337425708770752,-1.5558685064315796,97690.078125,298.6822509765625
Daryapur Khurd_1,2023-08-31,,303.4941711425781,0.4628202021121979,-1.933059930801392,97753.03125,296.4061584472656
Daryapur Khurd_1,2023-09-30,1.1881416666666669,302.53955078125,0.98234760761261,-1.514670968055725,98041.7578125,295.6459350585937
Daryapur Khurd_1,2023-10-31,1.435933962264151,299.2756042480469,0.1132058799266815,-0.9314947128295898,98742.8671875,287.6932678222656
Daryapur Khurd_1,2023-11-30,1.7412096774193548,294.4559326171875,0.0811559483408927,-0.3176776170730591,99150.140625,286.336669921875
Daryapur Khurd_1,2023-12-31,2.160333333333333,289.1479797363281,0.0143854804337024,-0.2292673587799072,99311.4609375,282.7996826171875
Daulatpur Pz,2020-01-31,14.17,286.1953125,0.8704029321670532,-0.7087775468826294,99160.1171875,281.8898620605469
Daulatpur Pz,2020-02-29,,289.3908386230469,0.8413815498352051,-0.9617221355438232,99119.3984375,282.5870056152344
Daulatpur Pz,2020-03-31,,293.1996459960937,1.3509944677352903,-1.5106182098388672,98751.265625,286.85528564453125
Daulatpur Pz,2020-04-30,,300.2171936035156,0.2486540973186493,-1.1419663429260254,98433.9140625,286.4115600585937
Daulatpur Pz,2020-05-31,,304.4315795898437,0.5317875146865845,-0.9204217195510864,97945.0859375,287.7595520019531
Daulatpur Pz,2020-06-30,,305.7225952148437,0.4342360198497772,-1.057038426399231,97559.1328125,294.93572998046875
Daulatpur Pz,2020-07-31,,304.105712890625,1.3411221504211426,-1.3206870555877686,97514.34375,297.685546875
Daulatpur Pz,2020-08-31,13.26,302.2543029785156,1.901082992553711,-1.544126272201538,97484.390625,298.23565673828125
Daulatpur Pz,2020-09-30,,303.0595703125,0.6096335053443909,-1.7271013259887695,97878.796875,295.3077392578125
Daulatpur Pz,2020-10-31,,299.6051330566406,0.0002169690851587,-0.6421880125999451,98354.28125,284.932373046875
Daulatpur Pz,2020-11-30,13.84,292.50372314453125,0.2660967707633972,-0.3478204607963562,99099.9765625,282.1394348144531
Daulatpur Pz,2020-12-31,,288.4369201660156,0.0215319953858852,-0.2134799510240554,99111.8515625,280.5119934082031
Daulatpur Pz,2021-01-31,13.68,286.9495544433594,0.5034741759300232,-0.5253372192382812,99027.421875,281.7988586425781
Daulatpur Pz,2021-02-28,,291.95562744140625,0.0346460342407226,-0.3656607568264007,98930.3125,282.9519958496094
Daulatpur Pz,2021-03-31,,298.0240173339844,0.1425377428531646,-0.3293251097202301,98556.2265625,283.47515869140625
Daulatpur Pz,2021-04-30,,302.0295715332031,0.0354639440774917,-0.1569721102714538,98332.9765625,278.3235778808594
Daulatpur Pz,2021-05-31,,303.4442749023437,1.0534451007843018,-1.001190185546875,97926.609375,289.2260131835937
Daulatpur Pz,2021-06-30,,306.0399169921875,0.2901310920715332,-0.7874059081077576,97542.6015625,293.68731689453125
Daulatpur Pz,2021-07-31,,304.6440734863281,2.414113998413086,-0.869535505771637,97435.2890625,296.7045593261719
Daulatpur Pz,2021-08-31,12.36,302.7130126953125,1.455258846282959,-1.98004412651062,97689.3359375,297.0258178710937
Daulatpur Pz,2021-09-30,,300.7467346191406,2.523299217224121,-1.5524057149887085,98005.9765625,297.4323425292969
Daulatpur Pz,2021-10-31,,298.1263427734375,0.7358808517456055,-1.6241213083267212,98430.0625,291.0074768066406
Daulatpur Pz,2021-11-30,11.31,292.7825927734375,0.0003801894490607,-0.8666090369224548,98865.3359375,284.2789611816406
Daulatpur Pz,2021-12-31,,287.969970703125,0.1669325530529022,-0.4603499174118042,99276.09375,281.4808349609375
Daulatpur Pz,2022-01-31,11.06,286.01715087890625,0.8598992824554443,-0.6892949342727661,99065.0546875,282.2236022949219
Daulatpur Pz,2022-02-28,,289.1400756835937,0.295549213886261,-1.0323498249053955,98796.640625,282.7582397460937
Daulatpur Pz,2022-03-31,,298.0873718261719,0.0254727397114038,-0.9531397819519044,98468.90625,285.3249816894531
Daulatpur Pz,2022-04-30,,304.74481201171875,0.0260262452065944,-0.5142850875854492,98040.5234375,279.52838134765625
Daulatpur Pz,2022-05-31,10.8,306.5541687011719,0.1803869307041168,-0.4801783561706543,97584.34375,288.8876953125
Daulatpur Pz,2022-06-30,,307.3045959472656,0.9083008170127868,-0.4188020825386047,97469.0546875,289.4325866699219
Daulatpur Pz,2022-07-31,,302.8199462890625,2.7316112518310547,-1.7603315114974976,97609.1484375,298.32244873046875
Daulatpur Pz,2022-08-31,10.69,302.0379333496094,1.1642276048660278,-1.840553402900696,97687.578125,297.1835632324219
Daulatpur Pz,2022-09-30,,301.7037658691406,1.8880177736282349,-1.5221900939941406,97949.546875,295.81414794921875
Daulatpur Pz,2022-10-31,,297.1157531738281,1.5143481492996216,-1.4923559427261353,98585.953125,291.0417785644531
Daulatpur Pz,2022-11-30,10.62,293.45855712890625,0.0683774873614311,-0.9312354922294616,98903.3984375,285.1241149902344
Daulatpur Pz,2022-12-31,,288.3633117675781,0.0010434362338855,-0.4876237511634826,99001.390625,281.25347900390625
Daulatpur Pz,2023-01-31,,285.79998779296875,0.2649078965187073,-0.4398449063301086,99202.6875,280.82781982421875
Daulatpur Pz,2023-02-28,,292.2288818359375,0.0230411738157272,-0.6864577531814575,98862.5859375,282.27886962890625
Daulatpur Pz,2023-03-31,,295.73193359375,0.9354537725448608,-0.9208144545555116,98717.1953125,286.4199523925781
Daulatpur Pz,2023-04-30,,300.24664306640625,0.2485575079917907,-1.0274485349655151,98347.109375,283.1224060058594
Daulatpur Pz,2023-05-31,,302.78973388671875,1.177901029586792,-1.3344141244888306,98063.796875,287.597412109375
Daulatpur Pz,2023-06-30,,304.6810913085937,1.0782310962677002,-1.0051960945129397,97607.0,293.6861877441406
Daulatpur Pz,2023-07-31,,302.4840393066406,3.417133331298828,-1.5982768535614014,97574.6328125,298.6869812011719
Daulatpur Pz,2023-08-31,,303.2611999511719,0.5264445543289185,-2.005608081817627,97634.8515625,296.5411071777344
Daulatpur Pz,2023-09-30,,302.2742614746094,1.0457112789154053,-1.6326992511749268,97923.78125,295.82867431640625
Daulatpur Pz,2023-10-31,,299.0731201171875,0.1147329732775688,-1.0476802587509155,98620.09375,287.90826416015625
Daulatpur Pz,2023-11-30,,294.3270263671875,0.0883672311902046,-0.352956086397171,99025.1640625,286.44891357421875
Daulatpur Pz,2023-12-31,,289.0860290527344,0.0159541387110948,-0.2331484109163284,99182.3125,282.844482421875
Delhi Central CIVIL LINES Burari AugurPz,2020-01-31,,285.9808044433594,0.993449568748474,-0.7399464845657349,99211.421875,282.1075744628906
Delhi Central CIVIL LINES Burari AugurPz,2020-02-29,,288.9783020019531,1.511265516281128,-1.0527629852294922,99171.6640625,283.2987060546875
Delhi Central CIVIL LINES Burari AugurPz,2020-03-31,,292.8196105957031,1.1458152532577517,-1.6925214529037476,98805.8359375,287.31866455078125
Delhi Central CIVIL LINES Burari AugurPz,2020-04-30,,299.4542236328125,0.273067831993103,-1.395566463470459,98490.78125,287.2315368652344
Delhi Central CIVIL LINES Burari AugurPz,2020-05-31,,303.5364074707031,0.6096776723861694,-0.9774965643882751,98005.90625,288.90777587890625
Delhi Central CIVIL LINES Burari AugurPz,2020-06-30,,304.8668518066406,0.335088312625885,-1.1739604473114014,97618.796875,295.82208251953125
Delhi Central CIVIL LINES Burari AugurPz,2020-07-31,,303.44244384765625,1.5878214836120603,-1.5273289680480957,97571.28125,298.1029052734375
Delhi Central CIVIL LINES Burari AugurPz,2020-08-31,,301.986083984375,2.016085147857666,-1.662630319595337,97545.5703125,298.4629821777344
Delhi Central CIVIL LINES Burari AugurPz,2020-09-30,,302.50506591796875,0.586875855922699,-1.886733055114746,97928.15625,296.0722351074219
Delhi Central CIVIL LINES Burari AugurPz,2020-10-31,,298.4225158691406,0.0003487773356027,-0.7753015756607056,98406.6015625,287.3745422363281
Delhi Central CIVIL LINES Burari AugurPz,2020-11-30,,291.6920471191406,0.2343346178531646,-0.3740725815296173,99152.2109375,283.43280029296875
Delhi Central CIVIL LINES Burari AugurPz,2020-12-31,,287.7702941894531,0.0347998142242431,-0.2329782247543335,99162.109375,281.5448913574219
Delhi Central CIVIL LINES Burari AugurPz,2021-01-31,,286.59014892578125,0.5346238613128662,-0.571269154548645,99079.0546875,282.2513732910156
Delhi Central CIVIL LINES Burari AugurPz,2021-02-28,,291.1632080078125,0.1156803146004676,-0.4830736517906189,98983.9140625,284.56427001953125
Delhi Central CIVIL LINES Burari AugurPz,2021-03-31,,296.8501281738281,0.0757187828421592,-0.3245105743408203,98609.6015625,285.0394287109375
Delhi Central CIVIL LINES Burari AugurPz,2021-04-30,,301.18609619140625,0.0878007858991622,-0.2791343927383423,98385.296875,279.9864501953125
Delhi Central CIVIL LINES Burari AugurPz,2021-05-31,,302.7137451171875,0.90232515335083,-1.065002202987671,97989.3984375,290.0667419433594
Delhi Central CIVIL LINES Burari AugurPz,2021-06-30,,305.1137084960937,0.4241291582584381,-0.8348042964935303,97601.2890625,294.4905090332031
Delhi Central CIVIL LINES Burari AugurPz,2021-07-31,,304.16778564453125,3.839794158935547,-0.8942756652832031,97490.8046875,297.0806884765625
Delhi Central CIVIL LINES Burari AugurPz,2021-08-31,,302.380126953125,1.2145968675613403,-2.222263813018799,97739.4375,297.5547180175781
Delhi Central CIVIL LINES Burari AugurPz,2021-09-30,,300.60858154296875,2.768727302551269,-1.679814100265503,98070.6640625,297.57342529296875
Delhi Central CIVIL LINES Burari AugurPz,2021-10-31,,297.6769714355469,1.012654185295105,-1.7903563976287842,98477.375,291.8328857421875
Delhi Central CIVIL LINES Burari AugurPz,2021-11-30,,291.9504699707031,0.0014416216872632,-0.9675698280334472,98919.1640625,284.9893798828125
Delhi Central CIVIL LINES Burari AugurPz,2021-12-31,,287.58502197265625,0.1186972111463546,-0.4907537400722503,99329.7109375,282.0089111328125
Delhi Central CIVIL LINES Burari AugurPz,2022-01-31,,285.82916259765625,1.0802764892578125,-0.7290245294570923,99117.5703125,282.50836181640625
Delhi Central CIVIL LINES Burari AugurPz,2022-02-28,,288.5738830566406,0.6579012274742126,-1.1592621803283691,98853.765625,283.4089050292969
